timestamp,open,high,low,close,volume
2026-04-12 16:00:00,11301011.0,11308116.0,11290481.0,11303000.0,3.2963
2026-04-12 17:00:00,11303420.0,11345667.0,11303420.0,11336474.0,1.1858
2026-04-12 18:00:00,11336474.0,11347000.0,11330000.0,11340477.0,0.9722
2026-04-12 19:00:00,11340477.0,11352587.0,11337322.0,11341706.0,1.0783
2026-04-12 20:00:00,11339717.0,11389361.0,11320661.0,11375176.0,2.3845
2026-04-12 21:00:00,11375176.0,11416282.0,11367002.0,11385542.0,4.5588
2026-04-12 22:00:00,11390000.0,11397362.0,11282817.0,11341037.0,4.4638
2026-04-12 23:00:00,11340968.0,11340968.0,11288024.0,11310000.0,3.5772
2026-04-13 00:00:00,11310000.0,11397725.0,11297253.0,11382822.0,5.8135
2026-04-13 01:00:00,11383955.0,11391782.0,11370000.0,11390346.0,4.6106
2026-04-13 02:00:00,11391819.0,11400000.0,11357137.0,11373366.0,3.6885
2026-04-13 03:00:00,11375182.0,11385960.0,11356480.0,11361414.0,1.5899
2026-04-13 04:00:00,11360301.0,11383916.0,11336896.0,11352688.0,3.412
2026-04-13 05:00:00,11344774.0,11349783.0,11315810.0,11336309.0,1.4407
2026-04-13 06:00:00,11338308.0,11373976.0,11338308.0,11367929.0,3.9198
2026-04-13 07:00:00,11367928.0,11367928.0,11313828.0,11333162.0,1.9295
2026-04-13 08:00:00,11327116.0,11334515.0,11295063.0,11307351.0,3.4512
2026-04-13 09:00:00,11307354.0,11340156.0,11305086.0,11322001.0,1.1934
2026-04-13 10:00:00,11322001.0,11330639.0,11311102.0,11312510.0,1.8916
2026-04-13 11:00:00,11313265.0,11349291.0,11313265.0,11344505.0,0.7898
2026-04-13 12:00:00,11344504.0,11393003.0,11326886.0,11370149.0,8.0637
2026-04-13 13:00:00,11372510.0,11469263.0,11338000.0,11446703.0,6.7567
2026-04-13 14:00:00,11446703.0,11563052.0,11417204.0,11563052.0,9.7986
2026-04-13 15:00:00,11564210.0,11571700.0,11465500.0,11487762.0,9.566
2026-04-13 16:00:00,11491444.0,11568000.0,11471040.0,11531099.0,5.3886
2026-04-13 17:00:00,11530288.0,11578169.0,11505194.0,11508940.0,2.8594
2026-04-13 18:00:00,11513071.0,11551110.0,11504123.0,11551110.0,2.1249
2026-04-13 19:00:00,11551109.0,11707004.0,11540207.0,11696905.0,8.8041
2026-04-13 20:00:00,11693933.0,11695000.0,11647359.0,11667548.0,4.3382
2026-04-13 21:00:00,11666519.0,11695363.0,11658420.0,11670581.0,2.4855
2026-04-13 22:00:00,11670582.0,11899899.0,11670581.0,11888198.0,33.397
2026-04-13 23:00:00,11888888.0,11911111.0,11842939.0,11846204.0,21.3303
2026-04-14 00:00:00,11845453.0,11858079.0,11783629.0,11792000.0,9.8005
2026-04-14 01:00:00,11792000.0,11832800.0,11770585.0,11830798.0,5.8411
2026-04-14 02:00:00,11830799.0,11857322.0,11825557.0,11830200.0,6.5956
2026-04-14 03:00:00,11830199.0,11850000.0,11818936.0,11849999.0,3.3412
2026-04-14 04:00:00,11850000.0,11856690.0,11841563.0,11842422.0,2.0284
2026-04-14 05:00:00,11842422.0,11842423.0,11821423.0,11822244.0,2.445
2026-04-14 06:00:00,11823424.0,11878548.0,11823424.0,11878548.0,2.2332
2026-04-14 07:00:00,11878550.0,11915099.0,11858009.0,11869999.0,6.5317
2026-04-14 08:00:00,11869999.0,11916722.0,11864999.0,11901320.0,8.1349
2026-04-14 09:00:00,11900169.0,11902112.0,11824347.0,11854769.0,6.9543
2026-04-14 10:00:00,11854769.0,11860000.0,11821429.0,11823765.0,4.0933
2026-04-14 11:00:00,11823765.0,11825676.0,11715152.0,11816371.0,11.592
2026-04-14 12:00:00,11816371.0,11847602.0,11804749.0,11827296.0,8.1642
2026-04-14 13:00:00,11821796.0,11999999.0,11821796.0,11999999.0,28.5872
2026-04-14 14:00:00,11999999.0,12074898.0,11920133.0,11920133.0,20.7818
2026-04-14 15:00:00,11920000.0,11990000.0,11850515.0,11977172.0,19.3379
2026-04-14 16:00:00,11977172.0,12022607.0,11852000.0,11868883.0,7.8315
2026-04-14 17:00:00,11860840.0,11908400.0,11808349.0,11875691.0,2.8691
2026-04-14 18:00:00,11876560.0,11879766.0,11745143.0,11779228.0,4.1967
2026-04-14 19:00:00,11781000.0,11828224.0,11757514.0,11808856.0,1.3003
2026-04-14 20:00:00,11807583.0,11838000.0,11778680.0,11778680.0,1.8173
2026-04-14 21:00:00,11780000.0,11810426.0,11761223.0,11804937.0,4.0351
2026-04-14 22:00:00,11804937.0,11820925.0,11750100.0,11781001.0,9.5485
2026-04-14 23:00:00,11781001.0,11804999.0,11775051.0,11792882.0,1.4805
2026-04-15 00:00:00,11792883.0,11876515.0,11792883.0,11855500.0,4.9218
2026-04-15 01:00:00,11855384.0,11900000.0,11854033.0,11879307.0,3.1483
2026-04-15 02:00:00,11879307.0,11884113.0,11817963.0,11838885.0,6.3904
2026-04-15 03:00:00,11838848.0,11840000.0,11818072.0,11837692.0,1.2278
2026-04-15 04:00:00,11837869.0,11853531.0,11831306.0,11839124.0,4.7198
2026-04-15 05:00:00,11840257.0,11853439.0,11768691.0,11780000.0,6.0806
2026-04-15 06:00:00,11783000.0,11789360.0,11770001.0,11773460.0,6.459
2026-04-15 07:00:00,11776000.0,11780528.0,11701001.0,11741089.0,6.3749
2026-04-15 08:00:00,11741088.0,11795000.0,11729649.0,11791678.0,3.2116
2026-04-15 09:00:00,11791678.0,11791678.0,11762576.0,11780044.0,2.1595
2026-04-15 10:00:00,11777704.0,11816713.0,11753327.0,11761315.0,3.9198
2026-04-15 11:00:00,11767043.0,11825861.0,11767038.0,11818314.0,2.8624
2026-04-15 12:00:00,11818314.0,11860467.0,11806000.0,11845000.0,3.608
2026-04-15 13:00:00,11845000.0,11858425.0,11768391.0,11797277.0,5.7564
2026-04-15 14:00:00,11800390.0,11868643.0,11766168.0,11809311.0,4.528
2026-04-15 15:00:00,11812406.0,11826864.0,11700000.0,11759378.0,6.5865
2026-04-15 16:00:00,11752229.0,11801608.0,11752229.0,11763427.0,0.9736
2026-04-15 17:00:00,11763520.0,11817729.0,11762143.0,11802404.0,1.059
2026-04-15 18:00:00,11806512.0,11846798.0,11804341.0,11843294.0,1.083
2026-04-15 19:00:00,11845387.0,11978000.0,11843294.0,11935736.0,11.5098
2026-04-15 20:00:00,11938745.0,11938745.0,11860000.0,11906137.0,3.0821
2026-04-15 21:00:00,11906137.0,11907991.0,11862307.0,11885883.0,2.1549
2026-04-15 22:00:00,11888883.0,11978000.0,11888883.0,11911542.0,8.2173
2026-04-15 23:00:00,11911541.0,11911541.0,11860335.0,11886725.0,2.7405
2026-04-16 00:00:00,11886879.0,11891053.0,11832818.0,11873021.0,5.0718
2026-04-16 01:00:00,11875853.0,11875853.0,11835002.0,11853678.0,4.7997
2026-04-16 02:00:00,11855371.0,11952173.0,11853727.0,11893000.0,6.7452
2026-04-16 03:00:00,11889000.0,11916999.0,11876943.0,11887799.0,3.9782
2026-04-16 04:00:00,11889281.0,11932500.0,11878002.0,11910860.0,2.9299
2026-04-16 05:00:00,11910480.0,11942920.0,11905001.0,11934323.0,2.0703
2026-04-16 06:00:00,11937321.0,11941549.0,11912876.0,11924000.0,1.6148
2026-04-16 07:00:00,11926997.0,11938843.0,11884393.0,11884393.0,3.7773
2026-04-16 08:00:00,11884393.0,11897769.0,11862449.0,11893132.0,4.2837
2026-04-16 09:00:00,11891937.0,11923182.0,11885000.0,11885001.0,2.8284
2026-04-16 10:00:00,11885000.0,11890001.0,11835114.0,11835114.0,5.8105
2026-04-16 11:00:00,11835342.0,11870000.0,11828403.0,11870000.0,4.4459
2026-04-16 12:00:00,11869999.0,11914632.0,11869999.0,11890866.0,2.7944
2026-04-16 13:00:00,11891000.0,11944476.0,11700000.0,11765760.0,21.3749
2026-04-16 14:00:00,11770679.0,11820799.0,11717031.0,11796270.0,12.4876
2026-04-16 15:00:00,11796271.0,11924445.0,11796271.0,11906132.0,5.344
2026-04-16 16:00:00,11903132.0,11928514.0,11813453.0,11828460.0,3.1158
2026-04-16 17:00:00,11828460.0,11865469.0,11792975.0,11847893.0,1.3236
2026-04-16 18:00:00,11856742.0,11955000.0,11840596.0,11955000.0,1.7185
2026-04-16 19:00:00,11955000.0,11997107.0,11908867.0,11997107.0,3.7113
2026-04-16 20:00:00,11998207.0,12017851.0,11944875.0,11970000.0,3.3179
2026-04-16 21:00:00,11974141.0,11977345.0,11915772.0,11930687.0,4.8694
2026-04-16 22:00:00,11929649.0,11950085.0,11911523.0,11917083.0,3.0152
2026-04-16 23:00:00,11915001.0,11958500.0,11915001.0,11958500.0,1.1687
2026-04-17 00:00:00,11958500.0,11958515.0,11928039.0,11944397.0,3.8082
2026-04-17 01:00:00,11941666.0,11958171.0,11888858.0,11920000.0,4.2568
2026-04-17 02:00:00,11920000.0,11921882.0,11895119.0,11911391.0,2.1495
2026-04-17 03:00:00,11913428.0,11935726.0,11908184.0,11913447.0,1.6033
2026-04-17 04:00:00,11913447.0,11943900.0,11910058.0,11942762.0,2.6021
2026-04-17 05:00:00,11942726.0,11945539.0,11912099.0,11923493.0,2.1287
2026-04-17 06:00:00,11923493.0,11965360.0,11923493.0,11964501.0,1.7119
2026-04-17 07:00:00,11965700.0,11989598.0,11965700.0,11982500.0,13.9479
2026-04-17 08:00:00,11984539.0,12099985.0,11972941.0,12080334.0,12.4863
2026-04-17 09:00:00,12082891.0,12172071.0,12039479.0,12072542.0,14.8884
2026-04-17 10:00:00,12072542.0,12086784.0,11970260.0,12003554.0,8.9062
2026-04-17 11:00:00,11999943.0,12063629.0,11999943.0,12059360.0,5.7204
